,rental_id,addr_unit,building_id,bedrooms,bathrooms,size_sqft,created_at,addr_street,addr_city,addr_zip,addr_lat,addr_lon,bin,bbl,floor_count,year_built,min_to_subway,has_doorman,has_elevator,has_fireplace,has_dishwasher,is_furnished,has_gym,allows_pets,has_washer_dryer,has_garage,has_roofdeck,has_concierge,has_pool,has_garden,has_childrens_playroom,rent,no_fee,description,neighborhood,borough,unit,floornumber,line,sentiment_score,scores
29,7239721,#2D,148351,1,1.0,884.0,2018-06-05 12:00:37,166 MONTAGUE STREET,Brooklyn,11201,40.69410857,-73.99269037,3002093.0,3002497502,10.0,1900.0,0.3167,1,1,0,1,0,1,1,1,0,1,0,0,0,0,3800,0,"Unique 1BR triplex in historic building
Unique and Special. A Free-Flowing Triplex Loft in the Franklin Trust Tower. The First Level has a Large Living Room, Top Of The Line Gourmet Kitchen, and A Nice Bright Private Terrace. The Second Level Serves Well as a Den/Study or Home Office, and the Third Level is a Nice Sized Sleeping area with a Powder Room and Second Entrance. This is NOT your cookie Cutter Home. The Franklin Trust Tower at 166 Montague Street is a landmark in Brooklyn Heights Built in 1892. This Romanesque Revival Masterpiece has been Wonderfully Renovated into a Luxury Loft-Apartment Building of Unparalleled Stature. The Red Limestone Base, Intricate Terra Cotta, Stone Engravings, Tiled Mansard Roof, and Multiple Cornices are Truly a Fiesta for the Eyes. The apartments are of the Highest Standard. Ceiling Heights Range from 10-17' and the attention to Detail and Finishes are Truly To Be Appreciated. Gourmet Kitchens Feature Viking Designed Series Appliances Including Cook-top Stove with Ventilation Hood, Large Side By Side Refrigerator, Microwave, Dishwasher and a Sub-Zero Wine Cooler. Counters are Topped with Carerra Marble and the Cabinetry is Imported Italian Wood and Glass.The Bathrooms are a Total Delight-Stone Floors and Italian Ceramic Wall Tiles with Glass or Pebbled Accent Tiles; Polished Marble Countertops and Italian Wood Vanities. A Heated Towel Warmer is a Welcome Feature.Each Apartment is Supplied with it's Own Steam LG Washer/Dryers. Huge Windows. Just a Fabulous Location and only a few short Blocks from the Promenade and Cadman Plaza Parks. 11 Subway Lines just a Block Away for Easy Transportation. The Building Features a Part-Time Doorman as Well As A Virtual Doorman the Remainder of the Time, An Included Fitness Room, A Common Roof Deck with Views to Manhattan, Staten Island and the New York Harbor. Available Storage Lockers.",Brooklyn Heights,Brooklyn,2D,2.0,D,0.5,0.5
30,7351903,#3F,6226,1,1.0,450.0,2018-07-10 16:25:02,90 ELIZABETH STREET,New York,10013,40.7182297,-73.99566747,1003119.0,1002390011,6.0,1900.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,"newly renovated one bedroom apartment with living room and opened kitchen.
Close to all transportation.",Little Italy,Manhattan,3F,3.0,F,0.30000001192092896,0.30000001192092896
31,7164979,#4N,385117,3,1.0,1200.0,2018-05-10 12:39:07,248 MC KIBBIN STREET,Brooklyn,11206,40.70550984,-73.93709467,3071420.0,3030910027,4.0,1942.0,2.95,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3150,1,"NO FEE* SUPER LARGE APARTMENT!!*

Welcome to the famous Mckibben lofts!
One of the very few industrial textile factory loft buildings that were converted into beautiful, spacious, high ceiling apartments that kept their original touch. All the apartments are cozy, cool and comfy!

This 3 bedroom loft apartment has incredibly high ceilings,  3 big bedrooms with an extra loft space in each bedroom. The epic over-sized windows bring in lots of sunlight. It has all the features to portray the ultimate industrial loft living experience!!

All pets are welcome – no fee
Washer/dryer in building
Live in Super
Open, airy, spacious, sunlit apartments with massive windows.
Magnificent, large rooftop deck with spectacular city views
Lots of room for cool, funky parties, Grills and lazy lounging ;)
This building attracts many artists, musicians, and DJ's who often get to collaborate together. There is always something to do within the building or within the neighborhood you will never run out of entertaining things to do, come see for yourself today!

Transportation-
1 block away from the M train
5 minutes walk to bars, lots of great nightlife, 10 minutes away from Manhattan by train.",Williamsburg,Brooklyn,4N,4.0,N,0.699999988079071,0.699999988079071
32,7389550,#1G,77506,1,1.0,0.0,2018-07-21 10:20:25,223 EAST 74 STREET,New York,10021,40.77079247,-73.95840951,1044024.0,1014290012,4.0,1915.0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,1,tosh marks property exclusive \,Upper East Side,Manhattan,1G,1.0,G,-0.10000000149011612,-0.10000000149011612
33,7262875,#22,18768820,1,1.0,715.0,2018-06-11 18:43:52,21-17 31 AVENUE,Astoria,11106,40.76729965,-73.92900085,4006332.0,4005510008,0.0,2017.0,,0,1,0,1,0,1,0,1,1,1,0,0,0,0,2650,1,"Incredible brand new unit for rent in sought after Verona Condominium available for immediate move in.  This large 715 sqft apartment offers high end finishes throughout with luxurious amenities. 
*central cooling/heat system
*gourmet kitchen with stainless steel appliances and quartz counter top
*in-unit laundry room with ample storage space
*walk-in closet plus additional closets
*state of the art bathroom with dual shower heads
Building amenities include, a virtual doorman, package room, cold storage, fitness center, complimentary bike storage plus complimentary private storage cage, roof deck with BBQ grill and lounge area. 
Parking available for additional fee
No Broker Fee
Call, Email or Text for a Private Viewing.",Astoria,Queens,22,22.0,,0.6000000238418579,0.6000000238418579
34,7371415,#26F,85084,2,2.0,1200.0,2018-07-16 16:06:35,200 EAST 90 STREET,New York,10128,40.78099823,-73.95200348,1048876.0,1015350003,28.0,1980.0,2.8833,1,1,0,1,0,0,1,0,1,1,0,0,0,0,4950,0,"All rooms in this sun-flooded, mint condition, renovated 2 bedroom / 2 bathroom apartment have vast open city & river views The windowed, pass-through kitchen with marble countertops; central heat/AC; fantastic light; and breathtaking views from every room makes this Upper Eastside home in the sky a special place to call home. The Whitney House is a full-service building with a beautifully planted roof deck, a garage, and an in-house valet cleaner. Fabulous location near shopping, dining, the 92nd Street Y, and Asphalt Green. Apartment Features: East exposure, Full city view, Full river view Building Features: Roof deck, Central laundry room and bike room",Upper East Side,Manhattan,26F,26.0,F,0.800000011920929,0.800000011920929
35,7367173,#E24,18339007,2,1.0,650.0,2018-07-14 15:17:52,46-25 SKILLMAN AVENUE,Sunnyside,11104,40.74679947,-73.91750336,4550186.0,4001490001,0.0,,3.9667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2250,0,"Spacious 2 bedroom apartment in the heart of Sunnyside Gardens, steps away from the best shopping, dining, and nightlife.

2 blocks from the 46th St 7 train.

Fully renovated kitchen with granite countertops and new stainless steel appliances, including dishwasher.

Perfect for roommates: one bedroom can easily fit a king size bed and the other can fit a queen.

Heat/hot water included.

Plenty of closet space!

Building has private courtyard.

Pet friendly with no breed restrictions or pet fee.

Call, text or email today. I also have other listings in the area.

***Currently under renovation but will be available for Aug 1 move-in***",Sunnyside,Queens,E24,24.0,E,0.4000000059604645,0.4000000059604645
36,7235236,#4B,245374,3,1.0,1000.0,2018-06-04 12:50:36,1140 ST JOHN'S PLACE,Brooklyn,11213,40.67079034,-73.94058088,3032499.0,3012580026,4.0,1905.0,1.8333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2600,1,"*Rent Directly! No Fee! 
No reasonable offer refused 

Gorgeous Three Bedroom Apartment In The Heart of Crown Heights!!! 

Featuring: 
<> Hardwood Flooring Throughout 
<> Large Kitchen 
<> Stainless Steel Appliances 
<> Ample Living Space
<> Large Windows 
<> Plenty of Sunlight 
<> Great Overhead Lighting 

Great Location: Close to plenty of incredible cafes, restaurants of all kinds, numerous shopping options, bars and nightlife right around the corner!! 

Transit: 
3 at Kingston Av 
3 4 at Utica Av 
3 at Nostrand Av 
2 5 at President St 
C at Kingston-Throop

I will find the perfect apartment for No Fee!*",Crown Heights,Brooklyn,4B,4.0,B,0.30000001192092896,0.30000001192092896
37,7326532,#2B,380272,4,2.0,1600.0,2018-07-02 15:58:54,43 BUSHWICK AVENUE,Brooklyn,11211,40.71351297,-73.94114520000001,3326098.0,3029190012,3.0,1920.0,1.7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,1,"CHECK OUT THIS GREAT NEW 4 BEDROOM DUPLEX IN WILLIAMSBURG!

+BEAUTIFUL Modern Kitchen with Quality Stainless Steel Appliances, Marble Countertops, Dishwasher!
+Spacious, Sunny Bedrooms!
+Gorgeous Hardwood Floors Throughout!
+STUNNING Modern  Bathrooms With Recessed Lighting!
+Laundry in Building!

DON'T MISS THIS GREAT OPPORTUNITY!
CONTACT SAM TODAY TO SCHEDULE A VIEWING!",Williamsburg,Brooklyn,2B,2.0,B,0.699999988079071,0.699999988079071
38,7410124,#47,18246988,2,1.0,8500.0,2018-07-25 20:14:29,180 72 STREET,Brooklyn,11209,40.63399887,-74.03070068,3337149.0,3059060018,0.0,,6.2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2400,0,"HOT!! HUGE 2 BEDROOM IN A BEAUTIFUL PREWAR  BUILDING SURROUNDED BY A REFRESHING GARDEN!!
*BAY VIEW* *PARKS* *ALL UTILITIES INCLUDED *LAUNDRY ON-SITE*

This Magnificent Prewar building is located just two blocks from the gorgeous  Bay,  Breathtaking Parks, Boardwalks & Gardens.
Access to the R Train & Buses.
Conveniently Located near the Public Library, Sports Clubs, Restaurants, Bars, Supermarkets and more. 

APARTMENT FEATURES:

Very Large 2 bedroom with closets!!
Brand New Stunning Kitchen with ALL New Appliances, Dishwasher included!!
Large living Space!!
Newly renovated bathroom with Linen closet attached!!
A lot of closet space!!
Parquet wood flooring!!
Lots of windows = FANTASTIC SUNLIGHT and awesome views!!
Surrounded by a refreshing Garden 
State of the art laundry room in the building!!
Heat, Hot Water & ELECTRIC INCLUDED.
On-Site Super
Rent Stabilized
Elevator

Contact Mendel for further inquiries or to setup a viewing.

MUST HAVE GOOD CREDIT TO QUALIFY.",Bay Ridge,Brooklyn,47,47.0,,0.5,0.5
39,7175173,#3M,88852,2,1.0,800.0,2018-05-14 14:03:40,530 EAST 89 STREET,New York,10128,40.77710226,-73.94450378,1051352.0,1015850036,6.0,1920.0,11.45,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2915,1,"A MUST SEE ON 89TH STREET!!!!!! AMAZING LOCATION NEAR the Q EXPRESS TRAIN! CAN BE CONVERTED TO A TWO BEDROOM WITH FULL PRESSURIZED WALL!!!!!

OWNER IS PAYING 1/2 MONTH BROKER FEE! THERE WILL BE A HALF MONTH FEE THAT NEEDS TO BE PAID BY THE APPLICANT.

Luxury elevator building featuring ENORMOUS 800 SF flex two bedroom . Exposed brick decorative fireplace. Large dining area. King sized bedrooms. Open concept kitchen with breakfast bar, dishwasher and new appliances. Quiet location in the back of the building with views of beautiful trees and courtyard. Laundry and live in super. Video intercom. Heat and hot water included. 

NO DOGS!!!


TO SCHEDULE A VIEWING EMAIL FOR FASTEST RESPONSE !!!!! OR CALL !",Upper East Side,Manhattan,3M,3.0,M,0.20000000298023224,0.20000000298023224
40,7184137,#30UU,302344,2,2.0,1141.0,2018-05-16 17:00:19,86 FLEET PLACE,Brooklyn,11201,40.69325638,-73.98189545,3855860.0,3020610050,32.0,2018.0,28.7,1,1,0,0,0,1,1,0,1,1,1,0,1,1,5606,1,"2 MONTHS FREE RENT AVAILABLE

Introducing Brooklyn's newest luxury residential development - The Eagle. Perfectly located where lively Downtown Brooklyn meets historic Fort Greene. Each residence features floor-to-ceiling windows, walnut floors, spacious closets and an in-unit washer/dryer. The gourmet kitchen features stainless steel appliances, custom oak cabinets and Brazilian stone countertops. Oversized luxurious bathrooms offer soaker tubs and oak vanities with quartzite countertops.

Enhance your lifestyle with over 34,000 square feet of incredible amenities, including a state-of-the art fitness center with exercise studio, vast sun deck with cabanas, outdoor barbeque and herb garden, dog run, lush rooftop garden offering expansive NYC views, business center, lounge, and party room. The Eagle offers a 24-hour concierge, full-service valet, in-building storage, bike room and an on-site parking garage.

The Eagle's dynamic location offers a cosmopolitan mix of culture, entertainment and recreation. Residents will enjoy the convenience of high-end retail, Fort Greene Park, year-round farmers' markets, gourmet coffee shops and one of the City's most vibrant restaurant scenes.

$5606 is the Net Effective Rent based on a 14-month lease with 2 months free",Downtown Brooklyn,Brooklyn,30UU,30.0,UU,0.5,0.5
41,7159567,#31,126268,2,1.0,800.0,2018-05-08 19:33:40,501 WEST 173 STREET,New York,10032,40.84323124,-73.93473446,1063137.0,1021300048,6.0,1911.0,4.0667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2095,1,"HUGE 2BR )EVERYTHING IS BIG!

RENOVATED

FACING HIGHBRIDGE PARK

GREAT SUNLIGHT

NO FEE

MUST SEE

PETS OK (small pet fee)

We work with all types of credits.",Washington Heights,Manhattan,31,,,0.20000000298023224,0.20000000298023224
42,7200025,#9F,472,1,1.0,750.0,2018-05-22 16:09:28,5 HANOVER SQUARE,New York,10004,40.70506828,-74.00923322,1000832.0,1000280005,24.0,1962.0,1.45,1,1,0,1,0,1,0,1,0,0,1,0,0,0,3480,1,"No fee beautiful, sunny 1 bedroom apartment with lots of closet space.Enjoy versatile floor plans, spacious closets, and the upscale finishes you deserve. Upgraded kitchen boast hardwood floor, European-style cabinets, granite countertop, and stainless steel appliances while our deluxe bath offer soaking tub with separate shower and granite tile. The building offers sophisticated amenities and luxury apartments in New York City. Take advantage of convenient on-site amenities including 30,000 sq. ft. fitness center complete with two story rock wall, therapy room, sauna, steam room, and spa-style locker rooms.5 Hanover Square is perfectly located and features luxury apartments with tremendous amenities. The concierge and premier resident services make apartment living easier in New York City. Schedule your tour today!
 * The price is net effective.

Read less",Financial District,Manhattan,9F,9.0,F,0.4000000059604645,0.4000000059604645
43,7181437,#3S,272239,1,1.0,800.0,2018-05-16 01:26:56,860 MACON STREET,Brooklyn,11233,40.68466934,-73.91636756,3040205.0,3014980021,2.0,1899.0,1.4333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2100,1,"Brand New High End 1 Bedroom 
Open Kitchen With S.s Appliances 
Full Tile Bath With Deep Soak Tub
Hardwood Floor
High Ceiling
Exposed Brick Wall
Oversize Windows Plenty Of Sunlight
Shared Roof Deck",Bedford-Stuyvesant,Brooklyn,3S,3.0,S,0.8999999761581421,0.8999999761581421
44,7412260,#2102,18733381,1,1.0,638.0,2018-07-26 14:12:09,38 SIXTH AVENUE,Brooklyn,11217,40.68170166,-73.97409821,3418421.0,3011180003,23.0,2017.0,,1,1,0,1,0,1,1,0,0,1,1,0,0,1,2441,1,"NO FEE.
ALL UNITS ARE INCOME RESTRICTED. ALL APPLICANTS MUST MEET INCOME GUIDELINES. 

New Applications submitted after October 5th 2018 and before November 1st, 2018 will be eligible for a 1 month free rent concession. Rent advertised is Net Effective.

Be the first to live in 38 Sixth Avenue, a new construction rent-stabilized building in one of Brooklyn's most desirable neighborhoods, Pacific Park. Each residence is filled with luxury fixtures and finishes, creating residences that are the ideal place to call home.
38 Sixth offers generous features that provide you with convenience, simplicity, and a touch of luxury. Handpicked features like French oak floors, custom cabinetry, quartz countertops, Whirlpool appliances, and ceramic backsplashes adorn the modern, spacious apartments. The attention to detail seen in each residence is echoed throughout the buildings lobby, common spaces, and amenities, which include essentials like a fitness center and luxuries like a pet grooming area.
No Broker Fee. No Application Fee. No Guarantors. Rent Stabilized. 
Learn how to apply by visiting 38Sixth.com. 

Disclosures
Subject to occupancy criteria
Rent includes gas for cooking and gas for heating.
Household size includes everyone who will live with you, including parents and children.
Household earnings includes salary, hourly wages, tips, Social Security, child support, and other income from household members. Income guidelines subject to change.
Minimum income listed may not apply to applicants with qualifying rental subsidies. Asset limits also apply.
Equal Housing Opportunity, ADA Compliance


* Listed rent is net effective rent, based on a gross rent of $2663.00 and 1 Month Free",Prospect Heights,Brooklyn,2102,21.0,02,0.10000000149011612,0.10000000149011612
